script_id,script_url,label,predicted_label,predicted_probability,prediction_confidence,failure_type,max_api_aggregation_score,behavioral_api_agg_count,fp_api_agg_count,behavioral_source_api_count,fingerprinting_source_api_count,graph_construction_failure,dataflow_to_sink,total_fp_api_accesses,num_sink_types,has_storage_sink,has_network_sink,mouse_event_count,keyboard_event_count,touch_event_count,pointer_event_count,behavioral_event_diversity,behavioral_ratio,intensity_ratio
7398027,https://cdn.attn.tv/tag/4-latest/unified-tag.js?v=4-latest_97c4c0bd24,0,0,0.0,1.0,Correct,2.0,1.0,1.0,1.0,3.0,0,0,5,0,0,0,0,0,0,1,1,0.25,0.25
7398564,https://cdn-cookieyes.com/client_data/69e653587093d600ae7cac3a/banner.js,0,0,0.0,1.0,Correct,1.0,0.0,1.0,1.0,3.0,0,0,3,0,0,0,0,0,0,1,1,0.25,0.5
7392834,https://www.googletagmanager.com/gtag/js?id=G-QG4Z1Q68Y3&cx=c&gtm=45He55c0v857987083za200&tag_exp=101509157~103101750~103101752~103116025~103200001~103233427~103251618~103251620~103284320~103284322~103301114~103301116,0,0,0.0,1.0,Correct,-1.0,-1.0,-1.0,2.0,4.0,1,0,4,0,0,0,1,1,0,0,2,0.3333333333333333,0.3333333333333333
7392977,https://assets.adobedtm.com/a2f2368b1fb5/b3c9e57b2e56/launch-4547d5af58c0.min.js,0,0,0.0,1.0,Correct,3.0,3.0,0.0,3.0,3.0,0,1,10,3,1,1,0,1,0,1,2,0.5,1.8333333333333333
7394128,https://rab.equipment/,0,0,0.0,1.0,Correct,3.0,3.0,0.0,3.0,0.0,0,0,0,0,0,0,1,1,1,0,3,1.0,1.0
7394258,https://connect.facebook.net/signals/config/870044156393171?v=2.9.201&r=stable&domain=www.appliancesonline.com.au&hme=9ebdfdd473ffce6bfe2267012c83f73483198ffe20d84139a2066b7682f827c0&ex_m=73%2C128%2C113%2C117%2C64%2C6%2C106%2C72%2C19%2C100%2C92%2C54%2C57%2C181%2C202%2C209%2C205%2C206%2C208%2C32%2C107%2C56%2C80%2C207%2C176%2C179%2C203%2C204%2C189%2C139%2C44%2C194%2C191%2C192%2C37%2C151%2C18%2C53%2C198%2C197%2C141%2C21%2C43%2C2%2C46%2C68%2C69%2C70%2C74%2C96%2C20%2C17%2C99%2C95%2C94%2C114%2C55%2C116%2C42%2C115%2C33%2C97%2C29%2C177%2C180%2C148%2C14%2C15%2C16%2C8%2C9%2C28%2C25%2C26%2C60%2C65%2C67%2C78%2C105%2C108%2C30%2C79%2C12%2C10%2C83%2C51%2C24%2C110%2C109%2C111%2C102%2C13%2C23%2C4%2C41%2C77%2C22%2C160%2C89%2C135%2C76%2C1%2C98%2C59%2C87%2C36%2C31%2C85%2C86%2C91%2C40%2C7%2C93%2C84%2C47%2C35%2C38%2C0%2C71%2C118%2C90%2C5%2C50%2C49%2C101%2C88%2C246%2C174%2C126%2C163%2C156%2C3%2C39%2C66%2C45%2C112%2C48%2C82%2C63%2C62%2C34%2C103%2C61%2C58%2C52%2C81%2C75%2C27%2C104%2C11%2C119,0,0,0.0,1.0,Correct,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1.0,2.0
7394395,https://www.lurenet.com/static/version1746751965/frontend/PRADCO/lurenet/en_US/jquery/jquery-migrate.js,0,0,0.0,1.0,Correct,4.0,4.0,0.0,4.0,0.0,0,0,0,0,0,0,1,1,0,1,3,1.0,1.0
7396829,https://ajax.googleapis.com/ajax/libs/jquery/3.3.1/jquery.min.js,0,0,0.03132392148764004,0.9686760785123599,Correct,5.0,5.0,0.0,12.0,3.0,0,0,5,0,0,0,6,6,0,0,2,0.8,1.4666666666666666
7398011,https://connect.facebook.net/signals/config/1633255470291753?v=2.9.201&r=stable&domain=www.diffeyewear.com&hme=9ebdfdd473ffce6bfe2267012c83f73483198ffe20d84139a2066b7682f827c0&ex_m=73%2C128%2C113%2C117%2C64%2C6%2C106%2C72%2C19%2C100%2C92%2C54%2C57%2C181%2C202%2C209%2C205%2C206%2C208%2C32%2C107%2C56%2C80%2C207%2C176%2C179%2C203%2C204%2C189%2C139%2C44%2C194%2C191%2C192%2C37%2C151%2C18%2C53%2C198%2C197%2C141%2C21%2C43%2C2%2C46%2C68%2C69%2C70%2C74%2C96%2C20%2C17%2C99%2C95%2C94%2C114%2C55%2C116%2C42%2C115%2C33%2C97%2C29%2C177%2C180%2C148%2C14%2C15%2C16%2C8%2C9%2C28%2C25%2C26%2C60%2C65%2C67%2C78%2C105%2C108%2C30%2C79%2C12%2C10%2C83%2C51%2C24%2C110%2C109%2C111%2C102%2C13%2C23%2C4%2C41%2C77%2C22%2C160%2C89%2C135%2C76%2C1%2C98%2C59%2C87%2C36%2C31%2C85%2C86%2C91%2C40%2C7%2C93%2C84%2C47%2C35%2C38%2C0%2C71%2C118%2C90%2C5%2C50%2C49%2C101%2C88%2C246%2C174%2C126%2C163%2C156%2C3%2C39%2C66%2C45%2C112%2C48%2C82%2C63%2C62%2C34%2C103%2C61%2C58%2C52%2C81%2C75%2C27%2C104%2C11%2C119,0,0,0.001680693485945127,0.9983193065140549,Correct,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1.0,4.0
7392845,https://www.googletagmanager.com/gtm.js?id=GTM-KLQ63H4,0,0,0.0,1.0,Correct,-1.0,-1.0,-1.0,4.0,1.0,1,0,1,0,0,0,0,0,0,4,1,0.8,1.2
7392553,https://www1.bmo.com/banking/digital/common.a75b104f69326033.js,0,0,0.015697008885419608,0.9843029911145804,Correct,7.0,1.0,6.0,1.0,6.0,0,0,6,0,0,0,0,1,0,0,1,0.14285714285714285,0.14285714285714285
7393054,https://cdn.equalweb.com/core/4.6.14/accessibility.js,0,0,0.0,1.0,Correct,3.0,0.0,3.0,5.0,4.0,0,0,14,0,0,0,0,5,0,0,1,0.5555555555555556,1.0
7393232,https://tags.synchrony.com/synchrony-spa/prod/utag.32.js?utv=ut4.49.202504101703,0,0,0.0,1.0,Correct,1.0,0.0,1.0,1.0,2.0,0,0,4,0,0,0,0,0,0,1,1,0.3333333333333333,0.6666666666666666
7393364,https://s.go-mpulse.net/boomerang/5QYRA-QTEEB-GK8AA-REZVV-GFYPW,0,0,0.0186721847999386,0.9813278152000615,Correct,10.0,0.0,10.0,1.0,14.0,0,1,22,5,1,1,1,0,0,0,1,0.06666666666666667,0.13333333333333333
7393660,https://www.googletagmanager.com/gtm.js?id=GTM-PXR5NRC,0,0,0.0,1.0,Correct,-1.0,-1.0,-1.0,4.0,1.0,1,0,1,0,0,0,0,0,0,4,1,0.8,1.4
7393928,https://www.googletagmanager.com/gtag/js?id=G-FR558E16Q7,0,0,0.0,1.0,Correct,-1.0,-1.0,-1.0,6.0,4.0,1,0,4,0,0,0,1,1,0,4,3,0.6,0.9
7393304,https://connecttoassist.syf.com/static/bundles/widget/apiframe.js,0,0,0.0,1.0,Correct,4.0,2.0,2.0,2.0,3.0,0,0,12,0,0,0,0,2,0,0,1,0.4,0.4
7394249,https://cdn-asset.optimonk.com/script.esm/popup-4a7ca3d8.js,0,0,0.0,1.0,Correct,-1.0,-1.0,-1.0,1.0,2.0,1,0,5,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333
7395062,https://www.ffbla.bank/wp-content/themes/banksite-theme/assets/js/bootstrap.bundle.min.js?ver=1.1.45,0,0,0.0,1.0,Correct,4.0,4.0,0.0,4.0,0.0,0,0,0,0,0,0,0,2,0,2,2,1.0,1.0
7392744,https://mpsnare.iesnare.com/5.2.2/wdp.js?loaderVer=5.2.2&compat=false&tp=true&tp_split=false&fp_static=true&fp_dyn=true&flash=false,1,1,0.9964072359968084,0.9964072359968084,Correct,15.0,15.0,0.0,26.0,12.0,0,0,26,0,0,0,5,4,4,5,4,0.6842105263157895,2.026315789473684
7393874,https://omnisnippet1.com/forms/main.js?v=2025-05-13T16,0,0,0.0,1.0,Correct,1.0,1.0,0.0,4.0,2.0,0,0,4,0,0,0,1,2,0,0,2,0.6666666666666666,1.0
7392702,https://us2.siteimprove.com/js/siteanalyze_81349.js,0,0,0.004479587258860476,0.9955204127411394,Correct,4.0,0.0,4.0,3.0,9.0,0,0,12,0,0,0,3,0,0,0,1,0.25,0.25
7393018,https://static.prdg.io/dist-non-modules/content/shared/jquery-1.6.4.min.c3ee3a605812e287ca6a.js,0,0,0.013447061669086248,0.9865529383309137,Correct,6.0,6.0,0.0,78.0,7.0,0,0,10,0,0,0,30,18,0,30,3,0.9176470588235294,0.9882352941176471
7393469,https://js-agent.newrelic.com/nr-spa-1.260.1.min.js,0,0,0.0,1.0,Correct,7.0,7.0,0.0,7.0,1.0,0,0,2,0,0,0,1,1,1,2,4,0.875,1.5
7393111,https://blackdiamondequipment.com/cdn/wpm/b9f94c53cwe611d86fp8ced7fbdmadbd84f4l.js,0,0,0.0026743181098211376,0.9973256818901788,Correct,16.0,0.0,16.0,12.0,16.0,0,1,17,3,1,0,0,0,0,11,1,0.42857142857142855,0.7857142857142857
7407424,https://s3.images-iherb.com/static/rewards/dist/p-f66d88f9.entry.js,0,0,0.0,1.0,Correct,-1.0,-1.0,-1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,1,1,1.0,1.0
7392189,https://online.lloydsbank.co.uk/unauth/assets/lib/jquery-min240604.js,0,0,0.015883042149046518,0.9841169578509534,Correct,6.0,5.0,1.0,12.0,3.0,0,0,7,0,0,0,6,6,0,0,2,0.8,1.6
7392345,https://www.clarity.ms/s/0.8.9/clarity.js,0,0,0.013243727899351217,0.9867562721006489,Correct,8.0,0.0,8.0,27.0,18.0,0,0,27,0,0,0,6,0,8,8,3,0.6,0.9555555555555556
7392209,https://www.halifax-online.co.uk/unauth/assets/lib/jquery-min240604.js,0,0,0.023010946672708633,0.9769890533272916,Correct,9.0,8.0,1.0,24.0,3.0,0,0,7,0,0,0,6,6,0,0,2,0.8888888888888888,1.6296296296296295
7393338,https://assets.adobedtm.com/extensions/EP8757b503532a44a68eee17773f6f10a0/AppMeasurement.min.js,0,0,0.0,1.0,Correct,2.0,0.0,2.0,1.0,7.0,0,0,12,0,0,0,0,0,0,1,1,0.125,0.25
7392770,https://www.bankofclarke.bank/assets/dist/js/all.min.js,0,0,0.0038746604578967793,0.9961253395421032,Correct,6.0,2.0,4.0,2.0,5.0,0,0,16,0,0,0,0,1,0,0,1,0.2857142857142857,0.2857142857142857
7393040,https://static.prdg.io/dist-non-modules/content/components/footer/footer.f8426e4fde46842e4118.js,0,0,0.0,1.0,Correct,1.0,1.0,0.0,1.0,3.0,0,0,4,0,0,0,0,0,0,1,1,0.25,0.25
7393151,https://static.klaviyo.com/onsite/js/vendors~in_app_forms~signup_forms~reviews~atlas.e3f2de1103f13d680ba4.js?cb=1&v2-route=1,0,0,0.0,1.0,Correct,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
7393197,https://connecttoassist.syf.com/static/bundles/widget/apiframe.js,0,0,0.0,1.0,Correct,4.0,2.0,2.0,2.0,3.0,0,0,12,0,0,0,0,2,0,0,1,0.4,0.4
7393697,https://retail.santander.co.uk/olb/app/logon/access/scripts.451cb2721ae7f672.js,0,0,0.22176692109201326,0.7782330789079864,Correct,9.0,9.0,0.0,27.0,3.0,0,0,29,0,0,0,0,7,0,8,2,0.9,1.9
7395967,https://www.upwork.com/static/assets/TopNavSsi/visitor-v2/js/chunk-vendors.fb6390c1.js,0,0,0.0,1.0,Correct,4.0,1.0,3.0,4.0,3.0,0,0,5,0,0,0,0,1,1,2,3,0.5714285714285714,0.8571428571428571
7397824,https://s2.go-mpulse.net/boomerang/93B3Z-X7JSN-WAEKT-74A55-QMSGM,0,0,0.007991223985313697,0.9920087760146863,Correct,15.0,2.0,13.0,7.0,17.0,0,1,27,6,1,1,1,2,0,4,3,0.2916666666666667,0.375
7392788,https://www.bankofclarke.bank/_content/Kentico.Content.Web.Rcl/Scripts/jquery-3.5.1.js,0,0,0.03794433438198251,0.9620556656180175,Correct,8.0,0.0,8.0,12.0,8.0,0,0,8,0,0,0,0,5,0,7,2,0.6,1.1
7393360,https://js-agent.newrelic.com/nr-spa-1.260.1.min.js,0,0,0.030804508329396928,0.9691954916706031,Correct,12.0,12.0,0.0,12.0,1.0,0,0,2,0,0,0,2,2,2,2,4,0.9230769230769231,2.923076923076923
7396329,https://cdn.cookielaw.org/scripttemplates/202407.2.0/otBannerSdk.js,0,0,0.0,1.0,Correct,3.0,0.0,3.0,5.0,7.0,0,0,13,0,0,0,0,4,0,1,2,0.4166666666666667,1.0
7398164,https://js-agent.newrelic.com/nr-spa-1.260.1.min.js,0,0,0.0,1.0,Correct,5.0,5.0,0.0,5.0,1.0,0,1,2,1,0,0,1,1,0,2,3,0.8333333333333334,1.5
7398168,https://www.googletagmanager.com/gtag/js?id=G-ZVEB7XDC2L&cx=c&gtm=45be55c0v9169462557za200&tag_exp=101509156~103101750~103101752~103116025~103130495~103130497~103200001~103233424~103251618~103251620~103284320~103284322~103301114~103301116,0,0,0.0,1.0,Correct,-1.0,-1.0,-1.0,4.0,4.0,1,0,4,0,0,0,0,0,0,4,1,0.5,0.75
7413748,https://static-tracking.klaviyo.com/onsite/js/vendors~Render.acad0c1672d3201f39e3.js,0,0,0.0,1.0,Correct,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,1,1.0,1.0
7392855,https://www.interbank.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.1,0,0,0.007602599839601657,0.9923974001603985,Correct,13.0,13.0,0.0,36.0,4.0,0,0,6,0,0,0,6,6,5,7,4,0.9,1.525
7392978,https://assets.adobedtm.com/a2f2368b1fb5/b3c9e57b2e56/08d4ef6740ae/EXfb9ff140ee514f4a85843cdbd3be7909-libraryCode_source.min.js,0,0,0.0,1.0,Correct,2.0,0.0,2.0,1.0,7.0,0,0,14,0,0,0,0,0,0,1,1,0.125,0.25
7393115,https://blackdiamondequipment.com/,0,0,0.0,1.0,Correct,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
7393271,https://js-agent.newrelic.com/nr-spa-1.260.1.min.js,0,0,0.0,1.0,Correct,7.0,7.0,0.0,7.0,1.0,0,0,2,0,0,0,1,1,1,2,4,0.875,1.5
7393282,https://tags.synchrony.com/synchrony-spa/prod/utag.32.js?utv=ut4.49.202504101703,0,0,0.0,1.0,Correct,1.0,1.0,0.0,1.0,2.0,0,0,4,0,0,0,0,0,0,1,1,0.3333333333333333,0.6666666666666666
7393763,https://us-assets.i.posthog.com/static/dead-clicks-autocapture.js?v=1.241.0,0,0,0.0,1.0,Correct,1.0,1.0,0.0,1.0,1.0,0,0,1,0,0,0,0,0,0,1,1,0.5,1.5
7393444,https://connecttoassist.syf.com/static/bundles/widget/apiframe.js,0,0,0.0,1.0,Correct,4.0,2.0,2.0,2.0,3.0,0,0,12,0,0,0,0,2,0,0,1,0.4,0.4
7393129,https://static-tracking.klaviyo.com/onsite/js/PhoneNumberInput.0a90dd6ce0813c89c336.js,0,0,0.0,1.0,Correct,2.0,2.0,0.0,2.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1.0,1.0
7392656,https://js.hcaptcha.com/1/api.js?onload=hCaptchaOnLoad&render=explicit,0,0,0.20563396277198895,0.7943660372280111,Correct,17.0,0.0,17.0,16.0,28.0,0,1,40,3,0,1,0,8,6,0,2,0.36363636363636365,0.5
7393393,https://connect.facebook.net/signals/config/2455012768089358?v=2.9.201&r=stable&domain=member.neofinancial.com&hme=9ebdfdd473ffce6bfe2267012c83f73483198ffe20d84139a2066b7682f827c0&ex_m=73%2C128%2C113%2C117%2C64%2C6%2C106%2C72%2C19%2C100%2C92%2C54%2C57%2C181%2C202%2C209%2C205%2C206%2C208%2C32%2C107%2C56%2C80%2C207%2C176%2C179%2C203%2C204%2C189%2C139%2C44%2C194%2C191%2C192%2C37%2C151%2C18%2C53%2C198%2C197%2C141%2C21%2C43%2C2%2C46%2C68%2C69%2C70%2C74%2C96%2C20%2C17%2C99%2C95%2C94%2C114%2C55%2C116%2C42%2C115%2C33%2C97%2C29%2C177%2C180%2C148%2C14%2C15%2C16%2C8%2C9%2C28%2C25%2C26%2C60%2C65%2C67%2C78%2C105%2C108%2C30%2C79%2C12%2C10%2C83%2C51%2C24%2C110%2C109%2C111%2C102%2C13%2C23%2C4%2C41%2C77%2C22%2C160%2C89%2C135%2C76%2C1%2C98%2C59%2C87%2C36%2C31%2C85%2C86%2C91%2C40%2C7%2C93%2C84%2C47%2C35%2C38%2C0%2C71%2C118%2C90%2C5%2C50%2C49%2C101%2C88%2C246%2C174%2C126%2C163%2C156%2C3%2C39%2C66%2C45%2C112%2C48%2C82%2C63%2C62%2C34%2C103%2C61%2C58%2C52%2C81%2C75%2C27%2C104%2C11%2C119,0,0,0.0,1.0,Correct,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1.0,2.0
7393891,https://cdn.jsdelivr.net/npm/@fancyapps/ui@5.0/dist/fancybox/fancybox.umd.js,0,0,0.0,1.0,Correct,3.0,3.0,0.0,5.0,0.0,0,0,0,0,0,0,0,0,0,5,1,1.0,1.0
7393136,https://static-tracking.klaviyo.com/onsite/js/vendors~cleave.25505b892d2810563039.js,0,0,0.0,1.0,Correct,1.0,0.0,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0.5,2.0
7393309,https://snap.licdn.com/li.lms-analytics/insight.min.js,0,0,0.0,1.0,Correct,1.0,0.0,1.0,2.0,1.0,0,0,4,0,0,0,2,0,0,0,1,0.6666666666666666,1.0
7396002,https://assets.sitescdn.net/answers/v0.12.1/answers.min.js,0,0,0.0,1.0,Correct,3.0,0.0,3.0,1.0,3.0,0,0,3,0,0,0,0,0,0,1,1,0.25,0.5
7396058,https://t.contentsquare.net/uxa/251cfafd1c820.js,0,0,0.018222301316152108,0.9817776986838479,Correct,7.0,7.0,0.0,20.0,13.0,0,0,21,0,0,0,4,2,6,8,4,0.6060606060606061,1.4545454545454546
7397348,https://authentication.td.com/uap-ui/ruxitagentjs_ICA7NVfgjqru_10311250313143955.js,0,0,0.08419594080945465,0.9158040591905453,Correct,40.0,0.0,40.0,12.0,48.0,0,1,60,1,0,0,2,2,2,6,4,0.2,0.26666666666666666
7396996,https://www.gstatic.com/recaptcha/releases/Hi8UmRMnhdOBM3IuViTkapUP/recaptcha__en.js,0,0,0.0,1.0,Correct,5.0,3.0,2.0,7.0,7.0,0,1,7,1,0,0,0,2,0,2,2,0.5,0.5
7393148,https://blackdiamondequipment.com/cdn/shopifycloud/perf-kit/shopify-perf-kit-1.6.2.min.js,0,0,0.0,1.0,Correct,2.0,0.0,2.0,6.0,7.0,0,0,10,0,0,0,3,0,0,3,2,0.46153846153846156,0.46153846153846156
7392260,https://online.bankofscotland.co.uk/unauth/assets/lib/jquery-min240604.js,0,0,0.015883042149046518,0.9841169578509534,Correct,6.0,5.0,1.0,12.0,3.0,0,0,7,0,0,0,6,6,0,0,2,0.8,1.6
7393417,https://tags.synchrony.com/synchrony-spa/prod/utag.32.js?utv=ut4.49.202504101703,0,0,0.0,1.0,Correct,1.0,0.0,1.0,1.0,2.0,0,0,4,0,0,0,0,0,0,1,1,0.3333333333333333,0.6666666666666666
7393548,https://cdn.userway.org/widgetapp/2025-05-08-12-13-34/widget_app_base_1746706414131.js,0,0,0.021244278062223853,0.9787557219377762,Correct,4.0,3.0,1.0,6.0,1.0,0,1,13,3,1,1,0,5,1,0,2,0.8571428571428571,2.857142857142857
7393718,https://assets.santander.co.uk/query/1/far.js,0,0,0.14610556267078872,0.8538944373292112,Correct,15.0,15.0,0.0,31.0,9.0,0,0,10,0,0,0,10,5,16,0,3,0.775,1.85
7393936,https://omnisnippet1.com/monitoring/monitoring.js?v=2025-05-13T16,0,0,0.03434939586528038,0.9656506041347197,Correct,2.0,2.0,0.0,4.0,0.0,0,0,0,0,0,0,0,2,0,2,2,1.0,3.75
7395612,https://www.googletagmanager.com/gtm.js?id=GTM-WF3KCX5,0,0,0.0,1.0,Correct,-1.0,-1.0,-1.0,4.0,1.0,1,0,1,0,0,0,0,0,0,4,1,0.8,1.6
7392803,https://s.go-mpulse.net/boomerang/KZHHM-C83CE-SDP4H-K57T2-QQR5V,0,0,0.0,1.0,Correct,2.0,0.0,2.0,1.0,2.0,0,1,3,3,1,1,1,0,0,0,1,0.3333333333333333,0.6666666666666666
7398194,https://www.googletagmanager.com/gtag/js?id=G-Y5TGFFM88W&cx=c&gtm=45He55c0v896050844za200&tag_exp=101509157~103101750~103101752~103116025~103130495~103130497~103200001~103211513~103233427~103251618~103251620~103284320~103284322~103301114~103301116,0,0,0.0,1.0,Correct,-1.0,-1.0,-1.0,4.0,4.0,1,0,4,0,0,0,0,0,0,4,1,0.5,0.75
7396248,https://analytics.tiktok.com/i18n/pixel/static/main.MWViNTc4Yjc2MQ.js,0,0,0.0,1.0,Correct,4.0,4.0,0.0,5.0,1.0,0,0,2,0,0,0,0,0,0,5,1,0.8333333333333334,1.6666666666666667
7393334,https://mpsnare.iesnare.com/general5/wdp.js?loaderVer=5.2.2&compat=false&tp=true&tp_split=false&fp_static=true&fp_dyn=true&flash=false,1,1,0.9999506741578346,0.9999506741578346,Correct,18.0,18.0,0.0,32.0,17.0,0,0,31,0,0,0,5,4,7,5,4,0.6530612244897959,1.9591836734693877
7393358,https://www.googletagmanager.com/gtag/js?id=AW-699573167&cx=c&gtm=45He55c0v9219608923za200&tag_exp=101509156~103101750~103101752~103116025~103200001~103211513~103233424~103251618~103251620~103284320~103284322~103301114~103301116,0,0,0.0,1.0,Correct,-1.0,-1.0,-1.0,1.0,3.0,1,0,5,0,0,0,0,0,0,1,1,0.25,0.25
7393460,https://s.go-mpulse.net/boomerang/HMKP4-J27NL-L2F8B-AEB42-NUQWY,0,0,0.02513225003464474,0.9748677499653552,Correct,13.0,2.0,11.0,9.0,15.0,0,1,25,5,1,1,3,2,0,4,3,0.375,0.4583333333333333
7397785,https://fast.wistia.net/assets/external/iframeApi.js,0,0,0.0,1.0,Correct,18.0,18.0,0.0,18.0,4.0,0,1,8,1,1,0,6,2,2,6,4,0.8181818181818182,1.7272727272727273
7398272,https://static.klaviyo.com/onsite/js/vendors~in_app_forms~signup_forms~reviews~atlas.e3f2de1103f13d680ba4.js?cb=1,0,0,0.0,1.0,Correct,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
7397854,https://www.googletagmanager.com/gtag/destination?id=AW-1045971839&cx=c&gtm=45je55c0v888297595za200zb72189844&tag_exp=101509156~103101750~103101752~103116025~103200001~103233424~103251618~103251620~103284320~103284322~103301114~103301116,0,0,0.0,1.0,Correct,-1.0,-1.0,-1.0,1.0,3.0,1,0,3,0,0,0,0,0,0,1,1,0.25,0.25
7393216,https://js-agent.newrelic.com/nr-spa-recorder-1.260.1.min.js,0,0,0.0,1.0,Correct,1.0,1.0,0.0,2.0,2.0,0,0,2,0,0,0,0,0,1,1,2,0.5,1.0
7395943,https://cdn.cookielaw.org/scripttemplates/202305.1.0/otBannerSdk.js,0,0,0.0,1.0,Correct,1.0,0.0,1.0,1.0,2.0,0,0,3,0,0,0,0,0,0,1,1,0.3333333333333333,0.3333333333333333
7397455,https://connect.facebook.net/signals/config/1128243364632545?v=2.9.201&r=stable&domain=www.dankbank.co&hme=9ebdfdd473ffce6bfe2267012c83f73483198ffe20d84139a2066b7682f827c0&ex_m=73%2C128%2C113%2C117%2C64%2C6%2C106%2C72%2C19%2C100%2C92%2C54%2C57%2C181%2C202%2C209%2C205%2C206%2C208%2C32%2C107%2C56%2C80%2C207%2C176%2C179%2C203%2C204%2C189%2C139%2C44%2C194%2C191%2C192%2C37%2C151%2C18%2C53%2C198%2C197%2C141%2C21%2C43%2C2%2C46%2C68%2C69%2C70%2C74%2C96%2C20%2C17%2C99%2C95%2C94%2C114%2C55%2C116%2C42%2C115%2C33%2C97%2C29%2C177%2C180%2C148%2C14%2C15%2C16%2C8%2C9%2C28%2C25%2C26%2C60%2C65%2C67%2C78%2C105%2C108%2C30%2C79%2C12%2C10%2C83%2C51%2C24%2C110%2C109%2C111%2C102%2C13%2C23%2C4%2C41%2C77%2C22%2C160%2C89%2C135%2C76%2C1%2C98%2C59%2C87%2C36%2C31%2C85%2C86%2C91%2C40%2C7%2C93%2C84%2C47%2C35%2C38%2C0%2C71%2C118%2C90%2C5%2C50%2C49%2C101%2C88%2C246%2C174%2C126%2C163%2C156%2C3%2C39%2C66%2C45%2C112%2C48%2C82%2C63%2C62%2C34%2C103%2C61%2C58%2C52%2C81%2C75%2C27%2C104%2C11%2C119,0,0,0.0,1.0,Correct,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1.0,2.0
7397628,https://www.evergreenmoney.com/_ub/static/ts/e43399ea501385eff09562b429af9914a08c99dd.js,0,0,0.03887401973323551,0.9611259802667643,Correct,11.0,0.0,11.0,3.0,15.0,0,1,16,1,0,1,3,0,0,0,1,0.16666666666666666,0.2777777777777778
7399113,https://www.googletagmanager.com/gtm.js?id=GTM-5VWCDN,0,0,0.0,1.0,Correct,-1.0,-1.0,-1.0,3.0,1.0,1,0,2,0,0,0,1,1,0,1,3,0.75,0.75
7397572,https://connect.facebook.net/signals/config/428593585802577?v=2.9.201&r=stable&domain=buff.market&hme=9ebdfdd473ffce6bfe2267012c83f73483198ffe20d84139a2066b7682f827c0&ex_m=73%2C128%2C113%2C117%2C64%2C6%2C106%2C72%2C19%2C100%2C92%2C54%2C57%2C181%2C202%2C209%2C205%2C206%2C208%2C32%2C107%2C56%2C80%2C207%2C176%2C179%2C203%2C204%2C189%2C139%2C44%2C194%2C191%2C192%2C37%2C151%2C18%2C53%2C198%2C197%2C141%2C21%2C43%2C2%2C46%2C68%2C69%2C70%2C74%2C96%2C20%2C17%2C99%2C95%2C94%2C114%2C55%2C116%2C42%2C115%2C33%2C97%2C29%2C177%2C180%2C148%2C14%2C15%2C16%2C8%2C9%2C28%2C25%2C26%2C60%2C65%2C67%2C78%2C105%2C108%2C30%2C79%2C12%2C10%2C83%2C51%2C24%2C110%2C109%2C111%2C102%2C13%2C23%2C4%2C41%2C77%2C22%2C160%2C89%2C135%2C76%2C1%2C98%2C59%2C87%2C36%2C31%2C85%2C86%2C91%2C40%2C7%2C93%2C84%2C47%2C35%2C38%2C0%2C71%2C118%2C90%2C5%2C50%2C49%2C101%2C88%2C246%2C174%2C126%2C163%2C156%2C3%2C39%2C66%2C45%2C112%2C48%2C82%2C63%2C62%2C34%2C103%2C61%2C58%2C52%2C81%2C75%2C27%2C104%2C11%2C119,0,0,0.0,1.0,Correct,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1.0,2.0
7396887,https://tags.tiqcdn.com/utag/bofa/main/prod/utag.62.js?utv=ut4.48.202502150155,0,0,0.44350280240275586,0.5564971975972443,Correct,21.0,7.0,14.0,25.0,22.0,0,1,46,3,1,1,0,4,3,15,3,0.5319148936170213,1.6170212765957446
7393920,https://cdn.us.heap-api.com/v5/heapjs-static/5.2.10/core/heap.js,0,0,0.0035546457814168743,0.996445354218583,Correct,7.0,5.0,2.0,13.0,3.0,0,0,6,0,0,0,0,0,0,13,1,0.8125,1.3125
7404417,https://snap.licdn.com/li.lms-analytics/insight.min.js,0,0,0.0,1.0,Correct,1.0,0.0,1.0,2.0,1.0,0,0,4,0,0,0,2,0,0,0,1,0.6666666666666666,0.6666666666666666
